"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone"
6546,"6546","MCFADDEN-NEWHOPE",,"33.73812","-117.92901",,,,,
6547,"6547","MCFADDEN-SHANNON",,"33.73815","-117.92388",,,,,
6548,"6548","MCFADDEN-HARBOR",,"33.73816","-117.91844",,,,,
6549,"6549","MCFADDEN-JACKSON",,"33.73817","-117.91522",,,,,
6550,"6550","MCFADDEN-MOHAWK",,"33.73500","-117.91017",,,,,
6551,"6551","MCFADDEN-FAIRVIEW",,"33.73441","-117.90605",,,,,
6552,"6552","MCFADDEN-SULLIVAN",,"33.73441","-117.90278",,,,,
6553,"6553","MCFADDEN-CENTER",,"33.73438","-117.89842",,,,,
6554,"6554","MCFADDEN-RAITT",,"33.73438","-117.89437",,,,,
6555,"6555","MCFADDEN-PACIFIC",,"33.73437","-117.88938",,,,,
6556,"6556","MCFADDEN-BRISTOL",,"33.73439","-117.88557",,,,,
6558,"6558","MCFADDEN-SHELTON",,"33.73443","-117.88040",,,,,
6559,"6559","MCFADDEN-FLOWER",,"33.73443","-117.87668",,,,,
6560,"6560","MCFADDEN-VAN NESS",,"33.73446","-117.87316",,,,,
6562,"6562","MCFADDEN-HICKORY",,"33.73349","-117.86070",,,,,
6563,"6563","MCFADDEN-STANDARD",,"33.73351","-117.85608",,,,,
6564,"6564","MCFADDEN-HATHAWAY",,"33.73355","-117.85272",,,,,
6565,"6565","MCFADDEN-GRAND",,"33.73353","-117.84974",,,,,
6566,"6566","MCFADDEN-WRIGHT",,"33.73362","-117.84733",,,,,
6567,"6567","MCFADDEN-LYON",,"33.73362","-117.84436",,,,,
6568,"6568","MCFADDEN-RITCHEY",,"33.73367","-117.84157",,,,,
6569,"6569","MCFADDEN-WILLIAMS",,"33.73370","-117.83908",,,,,
6570,"6570","MCFADDEN-VILLAGE",,"33.73370","-117.83649",,,,,
6571,"6571","MCFADDEN-RAITT",,"33.73453","-117.89449",,,,,
6572,"6572","MCFADDEN-LYON",,"33.73381","-117.84565",,,,,
6573,"6573","MCFADDEN-LINWOOD",,"33.73379","-117.84807",,,,,
6574,"6574","MCFADDEN-GRAND",,"33.73374","-117.85091",,,,,
6575,"6575","MCFADDEN-HATHAWAY",,"33.73370","-117.85348",,,,,
6576,"6576","MCFADDEN-STANDARD",,"33.73364","-117.85693",,,,,
6577,"6577","MCFADDEN-CEDAR",,"33.73363","-117.85860",,,,,
6578,"6578","MCFADDEN-OAK",,"33.73357","-117.86219",,,,,
6579,"6579","MCFADDEN-SYCAMORE",,"33.73458","-117.86926",,,,,
6580,"6580","MCFADDEN-BIRCH",,"33.73459","-117.87173",,,,,
6581,"6581","MCFADDEN-VAN NESS",,"33.73457","-117.87328",,,,,
6582,"6582","MCFADDEN-FLOWER",,"33.73451","-117.87625",,,,,
6583,"6583","MCFADDEN-SHELTON",,"33.73451","-117.88056",,,,,
6585,"6585","MCFADDEN-BRISTOL",,"33.73456","-117.88550",,,,,
6586,"6586","MCFADDEN-PACIFIC",,"33.73455","-117.88965",,,,,
6587,"6587","MCFADDEN-CENTER",,"33.73454","-117.89846",,,,,
6588,"6588","MCFADDEN-SULLIVAN",,"33.73457","-117.90295",,,,,
6589,"6589","MCFADDEN-FAIRVIEW",,"33.73455","-117.90634",,,,,
6590,"6590","MCFADDEN-MOHAWK",,"33.73582","-117.91091",,,,,
6591,"6591","MCFADDEN-RIVERVIEW MARKET",,"33.73835","-117.91708",,,,,
6592,"6592","MCFADDEN-HARBOR",,"33.73833","-117.91964",,,,,
6593,"6593","MCFADDEN-DENNIS",,"33.73832","-117.92215",,,,,
6594,"6594","MCFADDEN-SHANNON",,"33.73843","-117.92464",,,,,
6595,"6595","MCFADDEN-NEWHOPE",,"33.73828","-117.92918",,,,,
6596,"6596","MCFADDEN-CORTA",,"33.73824","-117.93381",,,,,
6597,"6597","MCFADDEN-EUCLID",,"33.73820","-117.93788",,,,,
6598,"6598","MCFADDEN-MAXINE",,"33.73815","-117.94039",,,,,
6599,"6599","MCFADDEN-SAIL",,"33.73806","-117.94323",,,,,
6601,"6601","MEMORY-MAIN",,"33.77269","-117.86665",,,,,
6603,"6603","MEMORY-BRISTOL",,"33.77322","-117.88529",,,,,
6604,"6604","MORTIMER-6TH",,"33.74956","-117.86352",,,,,
6626,"6626","RAITT-MCFADDEN",,"33.73500","-117.89391",,,,,
6627,"6627","RAITT-WISTERIA",,"33.73718","-117.89375",,,,,
6628,"6628","RAITT-WILLITS",,"33.74019","-117.89373",,,,,
6629,"6629","RAITT-CHESTNUT",,"33.74298","-117.89305",,,,,
6630,"6630","RAITT-WALNUT",,"33.74481","-117.89304",,,,,
6631,"6631","RAITT-SANTA ANA",,"33.74746","-117.89306",,,,,
6636,"6636","RAITT-3RD",,"33.74708","-117.89322",,,,,
6637,"6637","RAITT-1ST",,"33.74502","-117.89321",,,,,
6638,"6638","RAITT-PINE",,"33.74334","-117.89321",,,,,
6639,"6639","RAITT-WILLITS",,"33.73966","-117.89395",,,,,
6640,"6640","RAITT-WISTERIA",,"33.73683","-117.89394",,,,,
6641,"6641","RED HILL-WARNER",,"33.71094","-117.83820",,,,,
6642,"6642","RED HILL-CARNEGIE",,"33.70828","-117.84084",,,,,
6644,"6644","RED HILL-DYER",,"33.70532","-117.84393",,,,,
6645,"6645","RED HILL-DEERE",,"33.70254","-117.84654",,,,,
6648,"6648","ROSS-3RD",,"33.74655","-117.87237",,,,,
6649,"6649","ROSS-4TH",,"33.74782","-117.87266",,,,,
6651,"6651","ROSS-SANTA ANA",,"33.74831","-117.87259",,,,,
6652,"6652","ROSS-3RD",,"33.74672","-117.87259",,,,,
6666,"6666","SAINT GERTRUDE-SANTA FE",,"33.71952","-117.85471",,,,,
6668,"6668","SAINT GERTRUDE-EASTWOOD",,"33.71963","-117.85144",,,,,
6669,"6669","SAINT GERTRUDE-SANTA FE",,"33.71963","-117.85431",,,,,
6674,"6674","SANTA ANA-PARTON",,"33.74787","-117.87510",,,,,
6675,"6675","SANTA ANA-LACY",,"33.75094","-117.86101",,,,,
6676,"6676","SANTA ANA-SANTIAGO",,"33.75276","-117.85647",,,,,
6677,"6677","SANTA ANA-FULLER",,"33.75347","-117.85483",,,,,
6679,"6679","SANTA ANA-GRAND",,"33.75441","-117.85255",,,,,
6681,"6681","SANTA ANA-SANTIAGO",,"33.75260","-117.85766",,,,,
6684,"6684","SANTA ANA-MORTIMER",,"33.75017","-117.86341",,,,,
6685,"6685","SANTA ANA-SPURGEON",,"33.74979","-117.86587",,,,,
6686,"6686","SANTA ANA-MAIN",,"33.74984","-117.86822",,,,,
6687,"6687","SANTA ANA-ROSS",,"33.74972","-117.87158",,,,,
6688,"6688","SANTA ANA-ROSS",,"33.74870","-117.87310",,,,,
6696,"6696","STANDARD-SAINT GERTRUDE",,"33.71989","-117.85645",,,,,
6698,"6698","STANDARD-SAINT ANDREW",,"33.72222","-117.85646",,,,,
6699,"6699","STANDARD-OCCIDENTAL",,"33.72402","-117.85650",,,,,
6700,"6700","STANDARD-EDINGER",,"33.72726","-117.85636",,,,,
6701,"6701","STANDARD-HOBART",,"33.73046","-117.85636",,,,,
6702,"6702","STANDARD-MCFADDEN",,"33.73330","-117.85631",,,,,
6703,"6703","STANDARD-WAKEHAM",,"33.73759","-117.85639",,,,,
6704,"6704","STANDARD-BISHOP",,"33.73982","-117.85638",,,,,
6705,"6705","STANDARD-CHESTNUT",,"33.74212","-117.85712",,,,,
6706,"6706","STANDARD-BISHOP",,"33.73914","-117.85662",,,,,
6707,"6707","STANDARD-WAKEHAM",,"33.73697","-117.85660",,,,,
6708,"6708","STANDARD-MCFADDEN",,"33.73302","-117.85652",,,,,
6709,"6709","STANDARD-HOBART",,"33.72962","-117.85654",,,,,
6710,"6710","STANDARD-EDINGER",,"33.72625","-117.85661",,,,,
6711,"6711","STANDARD-OCCIDENTAL",,"33.72401","-117.85665",,,,,
6712,"6712","STANDARD-SAINT ANDREW",,"33.72204","-117.85666",,,,,
6713,"6713","SUNFLOWER-MAIN",,"33.69422","-117.86871",,,,,
6714,"6714","SUNFLOWER-ANTON",,"33.69427","-117.87247",,,,,
6715,"6715","SUNFLOWER-BRISTOL",,"33.69437","-117.88596",,,,,
6716,"6716","SUNFLOWER-PLAZA",,"33.69434","-117.89032",,,,,
6717,"6717","SUNFLOWER-RAITT",,"33.69641","-117.89803",,,,,
6718,"6718","SUNFLOWER-SMALLEY",,"33.69637","-117.90077",,,,,
6719,"6719","SUNFLOWER-GREENVILLE",,"33.69635","-117.90452",,,,,
6720,"6720","SUNFLOWER-FAIRVIEW",,"33.69584","-117.90846",,,,,
6721,"6721","SUNFLOWER-SUSAN",,"33.69578","-117.91408",,,,,
6722,"6722","SUNFLOWER-HARBOR",,"33.69574","-117.91732",,,,,
6724,"6724","TUSTIN-4TH",,"33.74859","-117.83405",,,,,
6726,"6726","TUSTIN-FRUIT",,"33.75316","-117.83410",,,,,
6727,"6727","TUSTIN-WELLINGTON",,"33.75551","-117.83414",,,,,
6728,"6728","TUSTIN-CATALINA",,"33.76504","-117.83568",,,,,
6729,"6729","TUSTIN-SANTA CLARA",,"33.76750","-117.83565",,,,,
6730,"6730","TUSTIN-FRANZEN",,"33.77007","-117.83565",,,,,
6731,"6731","TUSTIN-FRANZEN",,"33.76981","-117.83593",,,,,
6732,"6732","TUSTIN-SANTA CLARA",,"33.76673","-117.83595",,,,,
6733,"6733","TUSTIN-CATALINA",,"33.76423","-117.83594",,,,,
6734,"6734","TUSTIN-17TH",,"33.75907","-117.83449",,,,,
6736,"6736","TUSTIN-WELLINGTON",,"33.75478","-117.83440",,,,,
6737,"6737","TUSTIN-FRUIT",,"33.75247","-117.83439",,,,,
6738,"6738","TUSTIN-6TH",,"33.75018","-117.83436",,,,,
6739,"6739","TUSTIN-4TH",,"33.74776","-117.83434",,,,,
6740,"6740","WARNER-HARBOR",,"33.71373","-117.91918",,,,,
6741,"6741","WARNER-YALE",,"33.71379","-117.91635",,,,,
6742,"6742","WARNER-SUSAN",,"33.71434","-117.91304",,,,,
6743,"6743","WARNER-FAIRVIEW",,"33.71509","-117.90733",,,,,
6744,"6744","WARNER-GREENVILLE",,"33.71517","-117.90364",,,,,
6745,"6745","WARNER-DIAMOND",,"33.71524","-117.90059",,,,,
6746,"6746","WARNER-RAITT",,"33.71534","-117.89565",,,,,
6748,"6748","WARNER-PACIFIC",,"33.71607","-117.88761",,,,,
6749,"6749","WARNER & BRISTOL",,"33.71607","-117.88468",,,,,
6750,"6750","WARNER-ROSEWOOD",,"33.71605","-117.88215",,,,,
6751,"6751","WARNER-FLOWER",,"33.71604","-117.87613",,,,,
6753,"6753","WARNER-VAN NESS",,"33.71596","-117.87324",,,,,
6754,"6754","WARNER-BIRCH",,"33.71592","-117.87078",,,,,
6755,"6755","WARNER-MAIN",,"33.71592","-117.86750",,,,,
6756,"6756","WARNER-MAPLE",,"33.71595","-117.86326",,,,,
6757,"6757","WARNER-HALLADAY",,"33.71588","-117.85963",,,,,
6758,"6758","WARNER-STANDARD",,"33.71585","-117.85629",,,,,
6759,"6759","WARNER-GRAND",,"33.71578","-117.85013",,,,,
6760,"6760","WARNER-BROOKHOLLOW",,"33.71575","-117.84729",,,,,
6761,"6761","WARNER-PULLMAN",,"33.71386","-117.84170",,,,,
6763,"6763","WARNER-WRIGHT",,"33.71599","-117.84756",,,,,
6764,"6764","WARNER-GRAND",,"33.71603","-117.85139",,,,,
6765,"6765","WARNER-HATHAWAY",,"33.71605","-117.85425",,,,,
6766,"6766","WARNER-STANDARD",,"33.71602","-117.85702",,,,,
6767,"6767","WARNER-HALLADAY",,"33.71609","-117.86011",,,,,
6768,"6768","WARNER-MAPLE",,"33.71609","-117.86405",,,,,
6769,"6769","WARNER-MAIN",,"33.71620","-117.86860",,,,,
6770,"6770","WARNER-BIRCH",,"33.71622","-117.87176",,,,,
6771,"6771","WARNER-FLOWER",,"33.71624","-117.87711",,,,,
6772,"6772","WARNER-SHELTON",,"33.71625","-117.88211",,,,,
6773,"6773","WARNER-BRISTOL",,"33.71629","-117.88622",,,,,
6774,"6774","WARNER-PACIFIC",,"33.71633","-117.88831",,,,,
6775,"6775","WARNER-RENE",,"33.71634","-117.89098",,,,,
6777,"6777","WARNER-RAITT",,"33.71559","-117.89663",,,,,
6778,"6778","WARNER-CENTER",,"33.71554","-117.89938",,,,,
6779,"6779","WARNER-GREENVILLE",,"33.71537","-117.90494",,,,,
6780,"6780","WARNER-FAIRVIEW",,"33.71533","-117.90847",,,,,
6781,"6781","WARNER-SUSAN",,"33.71472","-117.91259",,,,,
6782,"6782","WARNER-YALE",,"33.71403","-117.91584",,,,,
6783,"6783","WARNER-HARBOR",,"33.71403","-117.92026",,,,,
6800,"6800","THE DEPOT AT SANTA ANA DOCK 1",,"33.75070","-117.85613",,,,,
6801,"6801","THE DEPOT AT SANTA ANA DOCK 2",,"33.75083","-117.85618",,,,,
6802,"6802","THE DEPOT AT SANTA ANA DOCK 3",,"33.75095","-117.85632",,,,,
6803,"6803","THE DEPOT AT SANTA ANA DOCK 10",,"33.75136","-117.85715",,,,,
6804,"6804","THE DEPOT AT SANTA ANA DOCK 9",,"33.75166","-117.85676",,,,,
6830,"6830","ELECTRIC-MAIN",,"33.74308","-118.10414",,,,,
6831,"6831","LAMPSON-OLD RANCH PLAZA",,"33.77740","-118.07161",,,,,
6833,"6833","LAMPSON-CANDLEBERRY",,"33.77888","-118.06008",,,,,
6834,"6834","LAMPSON-HEATHER",,"33.78106","-118.05237",,,,,
6835,"6835","LAMPSON-ENT 4665 WESTED",,"33.78104","-118.05025",,,,,
6836,"6836","LAMPSON-ROSE",,"33.78102","-118.04714",,,,,
6839,"6839","LAMPSON-ROSE",,"33.78124","-118.04804",,,,,
6840,"6840","LAMPSON-ENT 4665 WEST ED",,"33.78123","-118.05025",,,,,
6842,"6842","LAMPSON-CANDLEBERRY",,"33.77870","-118.06079",,,,,
6844,"6844","LAMPSON-SEAL BEACH",,"33.77747","-118.07138",,,,,
6846,"6846","MAIN-PACIFIC COAST",,"33.74413","-118.10300",,,,,
6847,"6847","PACIFIC COAST-SEAL BEACH",,"33.74121","-118.09605",,,,,
6848,"6848","PACIFIC COAST-BALBOA",,"33.74345","-118.10041",,,,,
6850,"6850","PACIFIC COAST-BOLSA",,"33.74472","-118.10299",,,,,
6851,"6851","PACIFIC COAST-MARVISTA",,"33.74694","-118.10546",,,,,
6852,"6852","PACIFIC COAST-1ST",,"33.74917","-118.10583",,,,,
6853,"6853","PACIFIC COAST-1ST",,"33.74889","-118.10607",,,,,
6854,"6854","PACIFIC COAST-5TH",,"33.74587","-118.10505",,,,,
6855,"6855","PACIFIC COAST-10TH",,"33.74392","-118.10193",,,,,
6856,"6856","PACIFIC COAST-12TH",,"33.74309","-118.10029",,,,,
6857,"6857","PACIFIC COAST-15TH",,"33.74194","-118.09803",,,,,
6858,"6858","PACIFIC COAST-SEAL BEACH",,"33.74046","-118.09501",,,,,
6859,"6859","PACIFIC COAST-ANDERSON",,"33.72454","-118.07833",,,,,
6861,"6861","SEAL BEACH-PACIFIC COAST",,"33.74106","-118.09510",,,,,
6862,"6862","SEAL BEACH-ANCHOR",,"33.74535","-118.09205",,,,,
6863,"6863","SEAL BEACH-FORESTAL",,"33.74981","-118.08871",,,,,
6864,"6864","SEAL BEACH-C",,"33.75766","-118.08196",,,,,
6865,"6865","SEAL BEACH-WESTMINSTER",,"33.75994","-118.07757",,,,,
6867,"6867","SEAL BEACH-OLD RANCH",,"33.77652","-118.07286",,,,,
6868,"6868","SEAL BEACH-TOWNE CENTER",,"33.78071","-118.07188",,,,,
6869,"6869","SEAL BEACH-PLYMOUTH",,"33.78437","-118.07199",,,,,
6870,"6870","SEAL BEACH-BRADBURY",,"33.78715","-118.07215",,,,,
6871,"6871","SEAL BEACH-ROSSMOOR CENTER",,"33.78414","-118.07218",,,,,
6872,"6872","SEAL BEACH-TOWNE CENTER",,"33.78164","-118.07220",,,,,
6873,"6873","SEAL BEACH-LAMPSON",,"33.77809","-118.07231",,,,,
6874,"6874","SEAL BEACH-OLD RANCH",,"33.77561","-118.07416",,,,,
6875,"6875","SEAL BEACH-BEVERLY MANOR",,"33.77150","-118.07759",,,,,
6876,"6876","SEAL BEACH-SAINT ANDREWS",,"33.76195","-118.07784",,,,,
6877,"6877","SEAL BEACH-WESTMINSTER",,"33.75918","-118.07853",,,,,
6878,"6878","SEAL BEACH-ENT 2201 BOEING",,"33.75595","-118.08499",,,,,
6879,"6879","SEAL BEACH-ADOLFO LOPEZ",,"33.75254","-118.08756",,,,,
6880,"6880","SEAL BEACH-HERON POINTE",,"33.75032","-118.08904",,,,,
6881,"6881","SEAL BEACH-BOLSA",,"33.74459","-118.09305",,,,,
6882,"6882","SEAL BEACH-MARLIN",,"33.74258","-118.09447",,,,,
6888,"6888","WESTMINSTER-KITTS",,"33.75942","-118.07459",,,,,
6889,"6889","WESTMINSTER-KITTS",,"33.75963","-118.07519",,,,,
6891,"6891","LEISURE WORLD RDWY-GATE 1",,"33.76731","-118.07822",,,,,
6894,"6894","AVD DEL PRESIDENTE-AVD SAN LUIS REY",,"33.40457","-117.59841",,,,,
6895,"6895","AVD DEL PRESIDENTE-ENT CONCORDIA SCHOOL",,"33.40274","-117.59738",,,,,
6896,"6896","AVD DEL PRESIDENTE-ENT 3410 MEADOWLARK",,"33.40042","-117.59632",,,,,
6897,"6897","AVD DEL PRESIDENTE-AVD DE LAS PALMERAS",,"33.39627","-117.59459",,,,,
6927,"6927","EL CAMINO REAL-AVD SANTA MARGARITA",,"33.39742","-117.59371",,,,,
6928,"6928","EL CAMINO REAL-AVD CARMELO",,"33.39968","-117.59487",,,,,
6929,"6929","EL CAMINO REAL-AVD BUENA VENTURA",,"33.40232","-117.59618",,,,,
6930,"6930","EL CAMINO REAL-AVD DOMINGUEZ",,"33.40383","-117.59697",,,,,
6931,"6931","EL CAMINO REAL-AVD SAN LUIS REY",,"33.40542","-117.59772",,,,,
6932,"6932","EL CAMINO REAL-CALLE DEL COMMERCIO",,"33.40899","-117.59950",,,,,
6933,"6933","EL CAMINO REAL-AVD SAN GABRIEL",,"33.41322","-117.60040",,,,,
6934,"6934","EL CAMINO REAL-AVD JUNIPERO",,"33.41621","-117.60140",,,,,
6935,"6935","EL CAMINO REAL-AVD SAN JUAN",,"33.41813","-117.60393",,,,,
6936,"6936","EL CAMINO REAL-AVD GAVIOTA",,"33.41960","-117.60675",,,,,
6937,"6937","EL CAMINO REAL-AVD SANTIAGO",,"33.42142","-117.60826",,,,,
6938,"6938","EL CAMINO REAL-AVD BARCELONA",,"33.42233","-117.60876",,,,,
6939,"6939","EL CAMINO REAL-AVD PRESIDIO",,"33.42649","-117.61149",,,,,
6940,"6940","EL CAMINO REAL-AVD CABRILLO",,"33.42807","-117.61306",,,,,
6942,"6942","EL CAMINO REAL-AVD PALIZADA",,"33.42991","-117.61591",,,,,
6943,"6943","EL CAMINO REAL-ESCALONES",,"33.43048","-117.61916",,,,,
6945,"6945","EL CAMINO REAL-EL PORTAL",,"33.43083","-117.62074",,,,,
6946,"6946","EL CAMINO REAL-CALLE VALLE",,"33.43211","-117.62252",,,,,
6948,"6948","EL CAMINO REAL-CALLE DE LOS MOLINOS",,"33.43255","-117.62809",,,,,
6949,"6949","EL CAMINO REAL-AVD PICO",,"33.43279","-117.63248",,,,,
6951,"6951","EL CAMINO REAL-AVD PICO",,"33.43268","-117.63158",,,,,
6952,"6952","EL CAMINO REAL-CALLE DE LOS MOLINOS",,"33.43239","-117.62816",,,,,
6953,"6953","EL CAMINO REAL-AVD DE LA GRULLA",,"33.43225","-117.62359",,,,,
6954,"6954","EL CAMINO REAL-CANADA",,"33.43047","-117.62010",,,,,
6955,"6955","EL CAMINO REAL-AVD MARIPOSA",,"33.43006","-117.61758",,,,,
6956,"6956","EL CAMINO REAL-AVD PALIZADA",,"33.42965","-117.61573",,,,,
6958,"6958","EL CAMINO REAL-AVD CABRILLO",,"33.42819","-117.61319",,,,,
6959,"6959","EL CAMINO REAL-AVD ROSA",,"33.42569","-117.61101",,,,,
6960,"6960","EL CAMINO REAL-TRAFALGAR",,"33.42341","-117.60958",,,,,
6961,"6961","EL CAMINO REAL-AVD SANTIAGO",,"33.42112","-117.60850",,,,,
6962,"6962","EL CAMINO REAL-AVD GAVIOTA",,"33.41938","-117.60682",,,,,
6963,"6963","EL CAMINO REAL-AVD SAN ANTONIO",,"33.41745","-117.60298",,,,,
6964,"6964","EL CAMINO REAL-AVD JUNIPERO",,"33.41562","-117.60116",,,,,
6966,"6966","EL CAMINO REAL-CALLE DEL COMMERCIO",,"33.40885","-117.59964",,,,,
6969,"6969","AVD PICO-CALLE DE LOS MOLINOS",,"33.43643","-117.62532",,,,,
7001,"7001","AVD VAQUERO-VIA CASCADITA",,"33.44304","-117.64339",,,,,
7002,"7002","AVD VAQUERO-CALLE VISTA TORITO",,"33.44696","-117.64306",,,,,
7004,"7004","AVD VAQUERO-CALLE GUADALAJARA",,"33.45424","-117.64221",,,,,
7005,"7005","AVD VAQUERO-CALLE VALLARTA",,"33.45685","-117.64178",,,,,
7006,"7006","AVD VAQUERO-CAMINO DE LOS MARES",,"33.45759","-117.64349",,,,,
7007,"7007","AVD VAQUERO-CAMINO DE LOS MARES",,"33.45738","-117.64343",,,,,
7010,"7010","AVD VAQUERO-CALLE ARCO",,"33.45226","-117.64441",,,,,
7011,"7011","AVD VAQUERO-VIA MONTECITO",,"33.44662","-117.64305",,,,,
7012,"7012","AVD VAQUERO-VIA CASCADITA",,"33.44349","-117.64331",,,,,
7013,"7013","CAMINO DE LOS MARES-CAMINO EL MOLINA",,"33.45989","-117.65372",,,,,
7014,"7014","CAMINO DE LOS MARES-ENT 654 OCEAN VIEW PLAZA",,"33.45820","-117.65081",,,,,
7015,"7015","CAMINO DE LOS MARES-CALLE CAMPANA",,"33.45656","-117.64553",,,,,
7016,"7016","CAMINO DE LOS MARES-MARBELLA",,"33.45707","-117.64726",,,,,
7017,"7017","CAMINO DE LOS MARES-ENT 647 SAN CLEMENTE",,"33.45800","-117.65016",,,,,
7018,"7018","CAMINO DE LOS MARES-CALLE AGUA",,"33.45939","-117.65151",,,,,
7019,"7019","CAMINO DE LOS MARES-CAMINO EL MOLINO",,"33.46014","-117.65380",,,,,
7041,"7041","CAMINO CAPISTRANO-DEL OBISPO",,"33.49849","-117.66248",,,,,
7042,"7042","CAMINO CAPISTRANO-ORTEGA",,"33.50214","-117.66305",,,,,
7043,"7043","CAMINO CAPISTRANO-ACJACHEMA",,"33.50492","-117.66427",,,,,
7044,"7044","CAMINO CAPISTRANO-LA ZANJA",,"33.50754","-117.66547",,,,,
7045,"7045","CAMINO CAPISTRANO-VIA LOS PAJAROS",,"33.50954","-117.66630",,,,,
7046,"7046","CAMINO CAPISTRANO-CALLE BONITA",,"33.51215","-117.66741",,,,,
7047,"7047","CAMINO CAPISTRANO-CALLE LORENZO",,"33.51401","-117.66834",,,,,
7049,"7049","CAMINO CAPISTRANO-OSO",,"33.51578","-117.66942",,,,,
7050,"7050","CAMINO CAPISTRANO-CALLE LORENZO",,"33.51338","-117.66822",,,,,
7051,"7051","CAMINO CAPISTRANO-CALLE BONITA",,"33.51149","-117.66738",,,,,
7053,"7053","CAMINO CAPISTRANO-LA ZANJA",,"33.50733","-117.66565",,,,,
7054,"7054","CAMINO CAPISTRANO-ACJACHEMA",,"33.50411","-117.66413",,,,,
7055,"7055","CAMINO CAPISTRANO-ORTEGA",,"33.50231","-117.66337",,,,,
7056,"7056","CAMINO CAPISTRANO-DEL OBISPO",,"33.49919","-117.66264",,,,,
7060,"7060","DEL OBISPO-BLUE FIN",,"33.48261","-117.68461",,,,,
7061,"7061","DEL OBISPO-AVD PEDREGAL",,"33.48571","-117.68343",,,,,
7062,"7062","DEL OBISPO-DANA MESA",,"33.48812","-117.68192",,,,,
7063,"7063","DEL OBISPO-PASEO DE LA PAZ",,"33.49118","-117.67981",,,,,
7064,"7064","DEL OBISPO-ENT 32222 OCEAN",,"33.49475","-117.67603",,,,,
7065,"7065","DEL OBISPO-CALLE ASPERO",,"33.49714","-117.67442",,,,,
7066,"7066","DEL OBISPO-CALLE REYNALDA",,"33.49767","-117.66839",,,,,
7067,"7067","DEL OBISPO-PASEO ADELANTO",,"33.49792","-117.66482",,,,,
7068,"7068","DEL OBISPO-PASEO ADELANTO",,"33.49818","-117.66480",,,,,
7069,"7069","DEL OBISPO-ALIPAZ",,"33.49789","-117.66706",,,,,
7070,"7070","DEL OBISPO-VIA BELARDES",,"33.49797","-117.66944",,,,,
7071,"7071","DEL OBISPO-CALLE ASPERO",,"33.49672","-117.67504",,,,,
7075,"7075","JUNIPERO SERRA-CAMINO CAPISTRANO",,"33.51967","-117.66867",,,,,
7078,"7078","JUNIPERO SERRA-CAMINO CAPISTRANO",,"33.52015","-117.66734",,,,,
7083,"7083","RANCHO VIEJO-MISSION HILLS",,"33.52405","-117.66658",,,,,
7084,"7084","RANCHO VIEJO-VILLAGE",,"33.53073","-117.67310",,,,,
7085,"7085","RANCHO VIEJO-VILLAGE",,"33.52998","-117.67267",,,,,
7093,"7093","BEACH-GARDEN GROVE",,"33.77497","-117.99260",,,,,
7094,"7094","BEACH-STANFORD",,"33.77817","-117.99269",,,,,
7095,"7095","BEACH-LAMPSON",,"33.78054","-117.99264",,,,,
7096,"7096","BEACH-CATHERINE",,"33.78486","-117.99274",,,,,
7097,"7097","BEACH-CHAPMAN",,"33.78878","-117.99281",,,,,
7098,"7098","BEACH-BEVER",,"33.79165","-117.99280",,,,,
7099,"7099","BEACH-ORANGEWOOD",,"33.79642","-117.99287",,,,,
7101,"7101","BEACH-KATELLA",,"33.80337","-117.99295",,,,,
7102,"7102","BEACH-MAIN",,"33.80769","-117.99301",,,,,
7103,"7103","BEACH-CERRITOS",,"33.81060","-117.99304",,,,,
7104,"7104","BEACH-STARR",,"33.81512","-117.99308",,,,,
7105,"7105","BEACH-STARR",,"33.81436","-117.99347",,,,,
7106,"7106","BEACH-CERRITOS",,"33.80943","-117.99341",,,,,
7107,"7107","BEACH-PACIFIC",,"33.80674","-117.99340",,,,,
7108,"7108","BEACH-KATELLA",,"33.80240","-117.99335",,,,,
7110,"7110","BEACH-ORANGEWOOD",,"33.79519","-117.99325",,,,,
7111,"7111","BEACH-BEVER",,"33.79136","-117.99321",,,,,
7112,"7112","BEACH-CHAPMAN",,"33.78798","-117.99320",,,,,
7113,"7113","BEACH-CATHERINE",,"33.78364","-117.99311",,,,,
7114,"7114","BEACH-LAMPSON",,"33.78066","-117.99312",,,,,
7115,"7115","BEACH-VILLAGE CENTER",,"33.77704","-117.99305",,,,,
7116,"7116","CHAPMAN-BEACH",,"33.78823","-117.99242",,,,,
7117,"7117","CHAPMAN-BRIARWOOD",,"33.78825","-117.98700",,,,,
7118,"7118","CHAPMAN-DALE",,"33.78828","-117.98370",,,,,
7119,"7119","CHAPMAN-BEACH",,"33.78847","-117.99354",,,,,
7120,"7120","CHAPMAN-SANTA ROSALIA",,"33.78845","-117.99884",,,,,
7122,"7122","KATELLA-KNOTT",,"33.80269","-118.01019",,,,,
7123,"7123","KATELLA-BRADFORD",,"33.80264","-118.00548",,,,,
7124,"7124","KATELLA-WESTERN",,"33.80267","-118.00225",,,,,
7126,"7126","KATELLA-CEDAR",,"33.80273","-117.99626",,,,,
7127,"7127","KATELLA-BEACH",,"33.80274","-117.99365",,,,,
7128,"7128","KATELLA-BOATMAN",,"33.80281","-117.98767",,,,,
7129,"7129","KATELLA-MAGNOLIA",,"33.80321","-117.97620",,,,,
7130,"7130","KATELLA-MACK",,"33.80315","-117.97982",,,,,
